<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
LKOH;D;26/02/19;000000;5509.0000000;5551.0000000;5455.5000000;5551.0000000;594281
LKOH;D;27/02/19;000000;5562.0000000;5581.0000000;5526.5000000;5580.0000000;472825
LKOH;D;28/02/19;000000;5575.5000000;5587.5000000;5501.0000000;5501.0000000;851870
LKOH;D;01/03/19;000000;5516.5000000;5535.0000000;5488.0000000;5500.5000000;486453
LKOH;D;04/03/19;000000;5501.0000000;5550.0000000;5467.0000000;5546.5000000;425164
LKOH;D;05/03/19;000000;5532.0000000;5660.0000000;5530.0000000;5622.5000000;648885
LKOH;D;06/03/19;000000;5609.0000000;5730.0000000;5609.0000000;5713.0000000;768818
LKOH;D;07/03/19;000000;5690.0000000;5719.5000000;5642.5000000;5677.0000000;620619
LKOH;D;11/03/19;000000;5650.0000000;5669.0000000;5561.0000000;5561.0000000;662681
LKOH;D;12/03/19;000000;5584.0000000;5618.5000000;5571.0000000;5576.0000000;557910
LKOH;D;13/03/19;000000;5574.0000000;5609.0000000;5542.5000000;5609.0000000;530059
LKOH;D;14/03/19;000000;5616.0000000;5627.0000000;5580.0000000;5608.0000000;451193
LKOH;D;15/03/19;000000;5606.5000000;5662.5000000;5575.5000000;5662.5000000;988177
LKOH;D;18/03/19;000000;5625.5000000;5674.5000000;5600.0000000;5610.0000000;480394
LKOH;D;19/03/19;000000;5620.0000000;5682.5000000;5595.0000000;5682.5000000;552139
LKOH;D;20/03/19;000000;5683.0000000;5770.0000000;5664.0000000;5770.0000000;680849
LKOH;D;21/03/19;000000;5773.0000000;5793.5000000;5730.0000000;5759.0000000;1112729
LKOH;D;22/03/19;000000;5759.0000000;5799.0000000;5732.0000000;5793.5000000;700806
LKOH;D;25/03/19;000000;5760.0000000;5775.0000000;5729.0000000;5740.0000000;688338
LKOH;D;26/03/19;000000;5745.0000000;5819.5000000;5728.5000000;5809.0000000;485916
LKOH;D;27/03/19;000000;5803.5000000;5859.5000000;5802.5000000;5850.0000000;541983
LKOH;D;28/03/19;000000;5840.0000000;5890.0000000;5809.0000000;5880.0000000;646242
LKOH;D;29/03/19;000000;5882.0000000;5895.0000000;5841.0000000;5894.0000000;708408
LKOH;D;01/04/19;000000;5893.0000000;5942.5000000;5878.5000000;5909.0000000;433719
LKOH;D;02/04/19;000000;5915.5000000;5958.0000000;5902.0000000;5958.0000000;578390
LKOH;D;03/04/19;000000;5961.5000000;5996.0000000;5926.0000000;5926.0000000;595513
LKOH;D;04/04/19;000000;5929.5000000;5942.5000000;5863.0000000;5865.0000000;623514
LKOH;D;05/04/19;000000;5875.0000000;5905.0000000;5822.0000000;5822.0000000;473342
LKOH;D;08/04/19;000000;5844.0000000;5866.5000000;5800.5000000;5826.0000000;619725
LKOH;D;09/04/19;000000;5850.0000000;5850.0000000;5695.0000000;5736.0000000;1067202
LKOH;D;10/04/19;000000;5736.0000000;5738.5000000;5685.5000000;5692.0000000;763093
LKOH;D;11/04/19;000000;5686.0000000;5695.0000000;5627.5000000;5630.0000000;709762
LKOH;D;12/04/19;000000;5636.0000000;5647.5000000;5573.5000000;5600.0000000;610035
LKOH;D;15/04/19;000000;5604.5000000;5637.5000000;5586.0000000;5590.0000000;434850
LKOH;D;16/04/19;000000;5603.0000000;5662.0000000;5563.0000000;5609.5000000;733285
LKOH;D;17/04/19;000000;5630.0000000;5650.0000000;5548.0000000;5584.0000000;654225
LKOH;D;18/04/19;000000;5584.0000000;5610.0000000;5570.0000000;5610.0000000;467663
LKOH;D;19/04/19;000000;5619.0000000;5632.5000000;5600.0000000;5602.0000000;83266
LKOH;D;22/04/19;000000;5625.0000000;5696.5000000;5621.5000000;5690.0000000;276489
LKOH;D;23/04/19;000000;5700.0000000;5833.5000000;5700.0000000;5780.0000000;813821
LKOH;D;24/04/19;000000;5777.0000000;5800.0000000;5713.5000000;5760.0000000;636519
LKOH;D;25/04/19;000000;5762.5000000;5787.0000000;5648.5000000;5648.5000000;813191
LKOH;D;26/04/19;000000;5645.0000000;5646.0000000;5585.0000000;5588.0000000;671679
LKOH;D;29/04/19;000000;5612.0000000;5650.0000000;5545.5000000;5552.0000000;460460
LKOH;D;30/04/19;000000;5560.5000000;5581.0000000;5475.0000000;5511.0000000;924493
LKOH;D;02/05/19;000000;5511.0000000;5574.0000000;5506.5000000;5551.0000000;550104
LKOH;D;03/05/19;000000;5571.0000000;5599.5000000;5444.0000000;5453.0000000;729111
LKOH;D;06/05/19;000000;5421.0000000;5478.0000000;5369.0000000;5478.0000000;437714
LKOH;D;07/05/19;000000;5475.0000000;5479.5000000;5362.0000000;5405.5000000;1171596
LKOH;D;08/05/19;000000;5397.5000000;5406.5000000;5331.0000000;5331.0000000;802202
LKOH;D;10/05/19;000000;5316.0000000;5349.5000000;5258.0000000;5290.0000000;685318
LKOH;D;13/05/19;000000;5296.0000000;5378.0000000;5287.5000000;5350.0000000;821577
LKOH;D;14/05/19;000000;5340.0000000;5340.0000000;5165.0000000;5188.5000000;2211566
LKOH;D;15/05/19;000000;5206.0000000;5206.0000000;5000.0000000;5000.0000000;1739162
LKOH;D;16/05/19;000000;5010.0000000;5297.5000000;4980.0000000;5200.0000000;2898058
LKOH;D;17/05/19;000000;5178.0000000;5292.5000000;5170.5000000;5260.0000000;1401055
LKOH;D;20/05/19;000000;5254.5000000;5289.0000000;5172.5000000;5172.5000000;982966
LKOH;D;21/05/19;000000;5186.0000000;5329.5000000;5173.0000000;5300.0000000;1132774
LKOH;D;22/05/19;000000;5299.5000000;5364.5000000;5281.0000000;5317.5000000;746807
LKOH;D;23/05/19;000000;5299.5000000;5308.0000000;5260.0000000;5275.0000000;862257
LKOH;D;24/05/19;000000;5285.0000000;5313.0000000;5227.5000000;5240.0000000;847716
LKOH;D;27/05/19;000000;5254.5000000;5277.0000000;5198.0000000;5220.0000000;511907
LKOH;D;28/05/19;000000;5247.0000000;5272.0000000;5055.0000000;5100.0000000;6565396
LKOH;D;29/05/19;000000;5090.5000000;5249.0000000;5064.5000000;5240.0000000;1633314
LKOH;D;30/05/19;000000;5260.0000000;5324.0000000;5205.0000000;5230.0000000;1027295
LKOH;D;31/05/19;000000;5199.5000000;5268.5000000;5185.0000000;5268.5000000;869914
LKOH;D;03/06/19;000000;5256.0000000;5287.0000000;5226.0000000;5254.5000000;889984
LKOH;D;04/06/19;000000;5250.5000000;5276.5000000;5142.5000000;5170.0000000;1120326
LKOH;D;05/06/19;000000;5180.0000000;5184.5000000;5090.0000000;5103.0000000;912191
LKOH;D;06/06/19;000000;5108.5000000;5157.0000000;5095.0000000;5156.5000000;800121
LKOH;D;07/06/19;000000;5170.0000000;5184.0000000;5115.0000000;5133.0000000;1285645
LKOH;D;10/06/19;000000;5140.0000000;5186.0000000;5140.0000000;5181.0000000;601975
LKOH;D;11/06/19;000000;5175.0000000;5247.0000000;5165.0000000;5237.0000000;1052918
LKOH;D;13/06/19;000000;5210.0000000;5229.0000000;5155.0000000;5210.5000000;998626
LKOH;D;14/06/19;000000;5193.0000000;5236.5000000;5178.5000000;5178.5000000;742589
LKOH;D;17/06/19;000000;5178.5000000;5220.5000000;5163.0000000;5190.0000000;775838
LKOH;D;18/06/19;000000;5183.0000000;5230.0000000;5157.5000000;5230.0000000;936063
LKOH;D;19/06/19;000000;5233.0000000;5255.5000000;5169.0000000;5245.0000000;856972
LKOH;D;20/06/19;000000;5265.0000000;5357.5000000;5258.5000000;5320.0000000;1662109
LKOH;D;21/06/19;000000;5307.0000000;5338.0000000;5268.5000000;5338.0000000;1544763
LKOH;D;24/06/19;000000;5333.5000000;5349.0000000;5270.0000000;5270.0000000;567632
LKOH;D;25/06/19;000000;5264.0000000;5311.5000000;5252.5000000;5309.5000000;596263
LKOH;D;26/06/19;000000;5309.5000000;5379.0000000;5307.5000000;5358.5000000;679367
LKOH;D;27/06/19;000000;5365.0000000;5417.0000000;5344.0000000;5380.0000000;555600
LKOH;D;28/06/19;000000;5380.0000000;5401.5000000;5292.5000000;5305.0000000;776245
LKOH;D;01/07/19;000000;5355.0000000;5414.0000000;5352.5000000;5378.5000000;576159
LKOH;D;02/07/19;000000;5388.0000000;5409.5000000;5359.0000000;5372.0000000;534605
LKOH;D;03/07/19;000000;5378.0000000;5387.5000000;5326.5000000;5345.5000000;610995
LKOH;D;04/07/19;000000;5350.0000000;5479.5000000;5340.5000000;5464.5000000;743301
LKOH;D;05/07/19;000000;5470.0000000;5530.0000000;5431.0000000;5460.0000000;1034428
LKOH;D;08/07/19;000000;5327.0000000;5379.0000000;5310.0000000;5357.5000000;673450
LKOH;D;09/07/19;000000;5357.5000000;5389.0000000;5353.0000000;5374.0000000;471830
LKOH;D;10/07/19;000000;5373.5000000;5376.0000000;5312.0000000;5365.0000000;624066
LKOH;D;11/07/19;000000;5368.5000000;5374.5000000;5250.0000000;5270.0000000;717165
LKOH;D;12/07/19;000000;5269.5000000;5287.0000000;5210.5000000;5263.0000000;508902
LKOH;D;15/07/19;000000;5263.5000000;5263.5000000;5151.5000000;5178.5000000;669642
LKOH;D;16/07/19;000000;5175.0000000;5200.5000000;5125.0000000;5190.5000000;659657
LKOH;D;17/07/19;000000;5186.5000000;5243.0000000;5172.0000000;5206.0000000;579556
LKOH;D;18/07/19;000000;5200.0000000;5223.5000000;5166.0000000;5166.0000000;361679
LKOH;D;19/07/19;000000;5186.0000000;5235.0000000;5186.0000000;5200.5000000;283967
LKOH;D;22/07/19;000000;5218.0000000;5240.0000000;5165.5000000;5165.5000000;359285
LKOH;D;23/07/19;000000;5184.5000000;5215.0000000;5166.5000000;5202.5000000;298236
LKOH;D;24/07/19;000000;5201.0000000;5205.0000000;5117.0000000;5134.5000000;538054
LKOH;D;25/07/19;000000;5147.0000000;5155.0000000;5062.0000000;5096.5000000;838448
LKOH;D;26/07/19;000000;5094.0000000;5150.5000000;5065.0000000;5075.0000000;881141
LKOH;D;29/07/19;000000;5080.0000000;5118.0000000;5070.0000000;5094.5000000;389002
LKOH;D;30/07/19;000000;5085.5000000;5106.5000000;5056.0000000;5105.0000000;684139
LKOH;D;31/07/19;000000;5111.0000000;5262.0000000;5102.5000000;5226.5000000;1159938
LKOH;D;01/08/19;000000;5205.0000000;5288.5000000;5194.0000000;5220.5000000;737411
LKOH;D;02/08/19;000000;5168.5000000;5245.0000000;5110.0000000;5130.0000000;1024734
LKOH;D;05/08/19;000000;5136.0000000;5169.0000000;5073.5000000;5139.0000000;1078788
LKOH;D;06/08/19;000000;5139.0000000;5234.5000000;5120.5000000;5234.5000000;1313494
LKOH;D;07/08/19;000000;5234.0000000;5262.5000000;5160.0000000;5210.0000000;1155348
LKOH;D;08/08/19;000000;5237.5000000;5302.5000000;5236.5000000;5268.0000000;1010545
LKOH;D;09/08/19;000000;5275.0000000;5287.0000000;5230.5000000;5287.0000000;765237
LKOH;D;12/08/19;000000;5311.5000000;5344.0000000;5292.0000000;5320.0000000;719336
LKOH;D;13/08/19;000000;5330.0000000;5330.0000000;5263.5000000;5276.0000000;795743
LKOH;D;14/08/19;000000;5274.0000000;5283.0000000;5090.5000000;5106.5000000;943761
LKOH;D;15/08/19;000000;5110.5000000;5123.5000000;5023.5000000;5023.5000000;887392
LKOH;D;16/08/19;000000;5044.0000000;5125.0000000;4982.0000000;5000.0000000;1041633
LKOH;D;19/08/19;000000;5030.0000000;5298.0000000;4996.0000000;5240.0000000;1903635
LKOH;D;20/08/19;000000;5260.0000000;5326.5000000;5203.0000000;5326.5000000;1053071
LKOH;D;21/08/19;000000;5327.0000000;5336.0000000;5254.0000000;5278.0000000;790053
LKOH;D;22/08/19;000000;5287.5000000;5305.0000000;5231.0000000;5275.0000000;599745
LKOH;D;23/08/19;000000;5283.5000000;5286.5000000;5158.5000000;5183.5000000;742429
LKOH;D;26/08/19;000000;5146.0000000;5210.0000000;5097.5000000;5115.0000000;565508
LKOH;D;27/08/19;000000;5121.0000000;5123.0000000;5035.0000000;5086.5000000;2851013
LKOH;D;28/08/19;000000;5090.5000000;5242.5000000;5055.5000000;5195.0000000;1911158
LKOH;D;29/08/19;000000;5205.0000000;5391.0000000;5199.0000000;5356.0000000;1902812
LKOH;D;30/08/19;000000;5358.0000000;5395.0000000;5327.0000000;5379.5000000;737189
LKOH;D;02/09/19;000000;5368.5000000;5506.0000000;5342.0000000;5475.0000000;843007
LKOH;D;03/09/19;000000;5467.5000000;5469.0000000;5371.0000000;5419.0000000;666799
LKOH;D;04/09/19;000000;5437.5000000;5476.0000000;5426.5000000;5450.0000000;683614
LKOH;D;05/09/19;000000;5467.0000000;5549.5000000;5460.5000000;5524.5000000;794386
LKOH;D;06/09/19;000000;5526.0000000;5555.0000000;5465.0000000;5526.5000000;692258
LKOH;D;09/09/19;000000;5539.0000000;5568.0000000;5471.0000000;5500.0000000;393376
LKOH;D;10/09/19;000000;5504.5000000;5504.5000000;5427.0000000;5476.0000000;485066
LKOH;D;11/09/19;000000;5480.0000000;5540.0000000;5437.0000000;5540.0000000;697747
LKOH;D;12/09/19;000000;5529.0000000;5536.5000000;5387.5000000;5429.5000000;852190
LKOH;D;13/09/19;000000;5406.5000000;5409.5000000;5340.5000000;5377.5000000;635971
LKOH;D;16/09/19;000000;5480.5000000;5582.5000000;5479.5000000;5559.0000000;1863208
LKOH;D;17/09/19;000000;5564.5000000;5600.0000000;5416.0000000;5472.5000000;1004642
LKOH;D;18/09/19;000000;5461.0000000;5480.5000000;5420.0000000;5467.0000000;571895
LKOH;D;19/09/19;000000;5459.5000000;5470.5000000;5382.0000000;5391.0000000;1113844
LKOH;D;20/09/19;000000;5388.5000000;5489.0000000;5371.0000000;5489.0000000;1577668
LKOH;D;23/09/19;000000;5457.5000000;5458.5000000;5403.0000000;5420.0000000;618624
LKOH;D;24/09/19;000000;5425.0000000;5438.5000000;5317.5000000;5337.5000000;688172
LKOH;D;25/09/19;000000;5326.0000000;5343.5000000;5265.5000000;5343.5000000;628445
LKOH;D;26/09/19;000000;5346.0000000;5399.0000000;5321.0000000;5387.5000000;619043
LKOH;D;27/09/19;000000;5380.5000000;5439.5000000;5370.0000000;5405.0000000;414084
LKOH;D;30/09/19;000000;5409.5000000;5435.0000000;5375.5000000;5387.5000000;477584
LKOH;D;01/10/19;000000;5389.0000000;5750.0000000;5385.0000000;5530.0000000;1691970
LKOH;D;02/10/19;000000;5529.5000000;5560.0000000;5405.0000000;5410.0000000;900416
LKOH;D;03/10/19;000000;5411.0000000;5450.0000000;5354.0000000;5362.5000000;666560
LKOH;D;04/10/19;000000;5380.0000000;5413.5000000;5300.0000000;5335.0000000;626823
LKOH;D;07/10/19;000000;5342.0000000;5388.5000000;5321.0000000;5367.0000000;420314
LKOH;D;08/10/19;000000;5382.0000000;5382.0000000;5315.0000000;5320.0000000;546390
LKOH;D;09/10/19;000000;5318.0000000;5337.5000000;5290.0000000;5304.0000000;532061
LKOH;D;10/10/19;000000;5305.0000000;5347.0000000;5261.0000000;5318.5000000;413464
LKOH;D;11/10/19;000000;5340.0000000;5466.5000000;5335.0000000;5425.0000000;824742
LKOH;D;14/10/19;000000;5430.0000000;5466.0000000;5387.0000000;5450.0000000;656852
LKOH;D;15/10/19;000000;5445.5000000;5622.5000000;5413.5000000;5601.5000000;1785229
LKOH;D;16/10/19;000000;5615.0000000;5803.5000000;5578.0000000;5710.0000000;3831533
LKOH;D;17/10/19;000000;5729.0000000;5817.0000000;5697.0000000;5715.0000000;1744840
LKOH;D;18/10/19;000000;5716.0000000;5748.0000000;5698.0000000;5720.0000000;716421
LKOH;D;21/10/19;000000;5722.0000000;5808.5000000;5705.5000000;5768.0000000;1073159
LKOH;D;22/10/19;000000;5801.0000000;5860.5000000;5771.0000000;5860.5000000;1195317
LKOH;D;23/10/19;000000;5845.0000000;5976.0000000;5828.0000000;5976.0000000;1070059
LKOH;D;24/10/19;000000;5960.0000000;6156.0000000;5957.0000000;6150.0000000;1728862
LKOH;D;25/10/19;000000;6121.5000000;6150.0000000;6026.5000000;6117.5000000;888736
LKOH;D;28/10/19;000000;6130.0000000;6194.0000000;5881.0000000;5916.0000000;1869347
LKOH;D;29/10/19;000000;5918.0000000;5950.0000000;5775.5000000;5820.0000000;1879840
LKOH;D;30/10/19;000000;5807.5000000;5896.0000000;5775.0000000;5850.0000000;1272721
LKOH;D;31/10/19;000000;5854.0000000;5977.0000000;5854.0000000;5919.5000000;1293248
LKOH;D;01/11/19;000000;5937.0000000;6045.0000000;5923.0000000;6021.0000000;797488
LKOH;D;05/11/19;000000;6067.0000000;6098.0000000;5955.0000000;6008.0000000;819944
LKOH;D;06/11/19;000000;6006.5000000;6140.0000000;5971.0000000;6140.0000000;1021171
LKOH;D;07/11/19;000000;6108.0000000;6144.0000000;6081.0000000;6133.5000000;1046973
LKOH;D;08/11/19;000000;6119.0000000;6135.0000000;6000.0000000;6040.0000000;728787
LKOH;D;11/11/19;000000;6000.0000000;6048.0000000;5958.5000000;6048.0000000;619156
LKOH;D;12/11/19;000000;6043.5000000;6098.5000000;5991.0000000;6033.0000000;633240
LKOH;D;13/11/19;000000;6004.5000000;6053.0000000;5976.0000000;6050.0000000;529065
LKOH;D;14/11/19;000000;6063.5000000;6165.0000000;6005.5000000;6084.5000000;1035157
LKOH;D;15/11/19;000000;6096.0000000;6170.0000000;6073.5000000;6161.0000000;861793
LKOH;D;18/11/19;000000;6178.0000000;6194.0000000;6066.5000000;6077.0000000;674162
LKOH;D;19/11/19;000000;6088.5000000;6137.0000000;6071.0000000;6090.0000000;536293
LKOH;D;20/11/19;000000;6078.0000000;6110.0000000;6025.5000000;6084.5000000;528576
LKOH;D;21/11/19;000000;6062.0000000;6088.0000000;6035.0000000;6087.5000000;437364
LKOH;D;22/11/19;000000;6070.0000000;6155.0000000;6064.5000000;6120.0000000;636035
LKOH;D;25/11/19;000000;6134.0000000;6137.5000000;6090.0000000;6103.0000000;393949
LKOH;D;26/11/19;000000;6105.5000000;6150.0000000;6060.0000000;6060.0000000;2319900
LKOH;D;27/11/19;000000;6069.5000000;6125.5000000;6060.0000000;6065.0000000;836756
LKOH;D;28/11/19;000000;6076.0000000;6133.0000000;6034.0000000;6120.0000000;724775
LKOH;D;29/11/19;000000;6120.0000000;6159.5000000;6084.5000000;6137.5000000;700132
LKOH;D;02/12/19;000000;6150.0000000;6227.5000000;6121.5000000;6159.5000000;946011
LKOH;D;03/12/19;000000;6159.5000000;6181.0000000;6031.5000000;6040.0000000;912105
LKOH;D;04/12/19;000000;6055.0000000;6106.5000000;6025.5000000;6073.0000000;682167
LKOH;D;05/12/19;000000;6085.0000000;6128.5000000;6054.5000000;6121.5000000;667035
LKOH;D;06/12/19;000000;6128.0000000;6220.0000000;6112.5000000;6220.0000000;713191
LKOH;D;09/12/19;000000;6232.5000000;6254.5000000;6182.0000000;6182.0000000;772500
LKOH;D;10/12/19;000000;6175.0000000;6191.5000000;6090.0000000;6095.0000000;844328
LKOH;D;11/12/19;000000;6088.5000000;6169.0000000;6080.0000000;6110.0000000;916855
LKOH;D;12/12/19;000000;6149.5000000;6165.0000000;6100.0000000;6136.0000000;1808363
LKOH;D;13/12/19;000000;6161.0000000;6197.0000000;6145.0000000;6168.0000000;1140148
LKOH;D;16/12/19;000000;6171.0000000;6212.5000000;6171.0000000;6190.0000000;702561
LKOH;D;17/12/19;000000;6195.0000000;6238.5000000;6187.5000000;6226.0000000;876756
LKOH;D;18/12/19;000000;6227.0000000;6258.5000000;6224.5000000;6250.5000000;1006946
LKOH;D;19/12/19;000000;6090.0000000;6150.0000000;6048.5000000;6079.0000000;1602917
LKOH;D;20/12/19;000000;6090.0000000;6097.0000000;6046.0000000;6079.5000000;2326657
LKOH;D;23/12/19;000000;6075.5000000;6095.0000000;6068.5000000;6082.0000000;766011
LKOH;D;24/12/19;000000;6082.0000000;6084.5000000;6050.0000000;6080.5000000;375655
LKOH;D;25/12/19;000000;6083.5000000;6089.5000000;6073.0000000;6081.0000000;235338
LKOH;D;26/12/19;000000;6081.5000000;6090.0000000;6076.0000000;6085.0000000;252198
LKOH;D;27/12/19;000000;6091.0000000;6155.0000000;6086.5000000;6150.0000000;458540
LKOH;D;30/12/19;000000;6153.0000000;6174.5000000;6144.0000000;6169.0000000;397296
LKOH;D;03/01/20;000000;6203.5000000;6294.0000000;6185.0000000;6294.0000000;791658
LKOH;D;06/01/20;000000;6300.0000000;6382.0000000;6284.5000000;6382.0000000;751576
LKOH;D;08/01/20;000000;6401.0000000;6513.0000000;6350.5000000;6496.5000000;974042
LKOH;D;09/01/20;000000;6450.0000000;6523.5000000;6393.5000000;6430.0000000;876659
LKOH;D;10/01/20;000000;6432.5000000;6505.0000000;6395.0000000;6490.0000000;497687
LKOH;D;13/01/20;000000;6495.0000000;6541.5000000;6465.0000000;6530.0000000;577701
LKOH;D;14/01/20;000000;6544.5000000;6566.5000000;6459.5000000;6520.5000000;718439
LKOH;D;15/01/20;000000;6515.5000000;6574.0000000;6480.0000000;6552.5000000;1053251
LKOH;D;16/01/20;000000;6558.0000000;6596.0000000;6542.0000000;6590.0000000;1019894
LKOH;D;17/01/20;000000;6589.5000000;6714.5000000;6581.0000000;6685.0000000;1209611
LKOH;D;20/01/20;000000;6700.0000000;6770.0000000;6684.5000000;6717.0000000;446394
LKOH;D;21/01/20;000000;6689.0000000;6716.0000000;6611.0000000;6708.5000000;548342
LKOH;D;22/01/20;000000;6713.5000000;6810.0000000;6655.5000000;6655.5000000;867837
LKOH;D;23/01/20;000000;6619.5000000;6633.5000000;6536.5000000;6590.0000000;1217162
LKOH;D;24/01/20;000000;6608.0000000;6650.0000000;6592.5000000;6620.0000000;506775
LKOH;D;27/01/20;000000;6549.5000000;6569.5000000;6413.0000000;6545.0000000;1073913
LKOH;D;28/01/20;000000;6568.0000000;6657.0000000;6503.5000000;6650.0000000;769434
LKOH;D;29/01/20;000000;6691.0000000;6726.0000000;6601.5000000;6633.0000000;944493
LKOH;D;30/01/20;000000;6498.5000000;6535.0000000;6415.0000000;6443.5000000;1580771
LKOH;D;31/01/20;000000;6635.0000000;6670.0000000;6540.5000000;6550.5000000;1742128
LKOH;D;03/02/20;000000;6519.5000000;6600.0000000;6517.0000000;6594.5000000;2671005
LKOH;D;04/02/20;000000;6602.0000000;6633.0000000;6490.0000000;6500.0000000;1670313
LKOH;D;05/02/20;000000;6514.0000000;6595.0000000;6452.0000000;6550.5000000;1105040
LKOH;D;06/02/20;000000;6584.5000000;6605.0000000;6501.0000000;6506.5000000;685669
LKOH;D;07/02/20;000000;6510.0000000;6529.0000000;6405.0000000;6450.5000000;938705
LKOH;D;10/02/20;000000;6450.5000000;6451.5000000;6350.0000000;6410.0000000;946881
LKOH;D;11/02/20;000000;6420.0000000;6441.5000000;6324.5000000;6397.5000000;1291961
LKOH;D;12/02/20;000000;6397.0000000;6466.0000000;6384.5000000;6466.0000000;948883
LKOH;D;13/02/20;000000;6455.0000000;6500.0000000;6388.0000000;6470.5000000;711876
LKOH;D;14/02/20;000000;6486.0000000;6498.0000000;6410.0000000;6451.0000000;484387
LKOH;D;17/02/20;000000;6439.0000000;6483.5000000;6431.0000000;6463.0000000;350221
LKOH;D;18/02/20;000000;6441.0000000;6442.0000000;6350.5000000;6378.5000000;713980
LKOH;D;19/02/20;000000;6407.5000000;6516.0000000;6405.0000000;6509.0000000;636605
LKOH;D;20/02/20;000000;6522.0000000;6560.0000000;6492.5000000;6543.5000000;741043
LKOH;D;21/02/20;000000;6519.0000000;6527.5000000;6450.0000000;6450.0000000;612319
LKOH;D;25/02/20;000000;6301.0000000;6348.0000000;6150.5000000;6165.0000000;1427706
LKOH;D;26/02/20;000000;6149.0000000;6268.0000000;6105.5000000;6256.5000000;1645203
LKOH;D;27/02/20;000000;6140.0000000;6186.0000000;6000.0000000;6000.0000000;1505993
LKOH;D;28/02/20;000000;5836.0000000;5870.0000000;5607.0000000;5699.5000000;3124084
LKOH;D;02/03/20;000000;5816.0000000;5897.5000000;5540.0000000;5550.0000000;2905999
LKOH;D;03/03/20;000000;5700.0000000;5900.0000000;5661.0000000;5782.0000000;1946861
LKOH;D;04/03/20;000000;5740.5000000;5928.5000000;5701.5000000;5908.5000000;1601548
LKOH;D;05/03/20;000000;5978.0000000;5996.0000000;5830.0000000;5862.5000000;1532273
LKOH;D;06/03/20;000000;5742.5000000;5775.0000000;5534.5000000;5592.0000000;2266208
LKOH;D;10/03/20;000000;5033.0000000;5083.0000000;4450.0000000;4549.0000000;7510762
LKOH;D;11/03/20;000000;4652.0000000;4988.0000000;4520.0000000;4908.0000000;4810789
LKOH;D;12/03/20;000000;4652.5000000;4745.5000000;4487.5000000;4511.5000000;3677398
LKOH;D;13/03/20;000000;4505.0000000;4760.0000000;4414.0000000;4414.0000000;3663056
LKOH;D;16/03/20;000000;4414.0000000;4414.0000000;4102.0000000;4251.0000000;2570452
LKOH;D;17/03/20;000000;4212.0000000;4326.5000000;4030.0000000;4168.5000000;2244460
LKOH;D;18/03/20;000000;4060.0000000;4145.0000000;3744.0000000;3754.0000000;3644119
LKOH;D;19/03/20;000000;3834.0000000;4484.5000000;3663.0000000;4333.0000000;4772557
LKOH;D;20/03/20;000000;4503.0000000;4745.0000000;4408.0000000;4472.5000000;5008988
LKOH;D;23/03/20;000000;4252.5000000;4409.0000000;4122.0000000;4175.5000000;3405101
LKOH;D;24/03/20;000000;4484.0000000;4550.0000000;4362.5000000;4494.0000000;2397960
LKOH;D;25/03/20;000000;4596.0000000;4725.0000000;4400.0000000;4590.0000000;2898620
LKOH;D;26/03/20;000000;4552.0000000;4700.0000000;4484.5000000;4700.0000000;1998767
LKOH;D;27/03/20;000000;4699.0000000;4745.0000000;4401.5000000;4430.0000000;2092818
LKOH;D;30/03/20;000000;4355.5000000;4459.0000000;4313.0000000;4459.0000000;1720742
LKOH;D;31/03/20;000000;4549.0000000;4715.0000000;4501.0000000;4715.0000000;2428925
LKOH;D;01/04/20;000000;4595.0000000;4734.5000000;4564.0000000;4674.5000000;1917101
LKOH;D;02/04/20;000000;4870.0000000;5229.5000000;4787.5000000;5050.0000000;3850927
LKOH;D;03/04/20;000000;5047.5000000;5364.0000000;4927.0000000;5204.5000000;3126770
LKOH;D;06/04/20;000000;5215.0000000;5270.0000000;5064.0000000;5163.0000000;2279444
LKOH;D;07/04/20;000000;5260.0000000;5260.0000000;5052.5000000;5118.0000000;1835405
LKOH;D;08/04/20;000000;5063.5000000;5175.0000000;5036.5000000;5140.0000000;1924196
LKOH;D;09/04/20;000000;5197.5000000;5275.0000000;5052.0000000;5201.0000000;2291202
LKOH;D;10/04/20;000000;5120.0000000;5139.5000000;5064.0000000;5130.0000000;709604
LKOH;D;13/04/20;000000;5117.5000000;5125.0000000;4933.0000000;5040.0000000;939770
LKOH;D;14/04/20;000000;5087.5000000;5119.5000000;4825.0000000;4844.0000000;2048920
LKOH;D;15/04/20;000000;4799.0000000;4799.0000000;4453.0000000;4484.0000000;2648878
LKOH;D;16/04/20;000000;4502.0000000;4631.0000000;4365.0000000;4561.5000000;3413601
LKOH;D;17/04/20;000000;4696.5000000;4697.0000000;4545.0000000;4620.0000000;1676884
LKOH;D;20/04/20;000000;4559.5000000;4637.0000000;4455.0000000;4522.5000000;1899435
LKOH;D;21/04/20;000000;4402.0000000;4533.5000000;4281.0000000;4475.0000000;3797054
LKOH;D;22/04/20;000000;4420.0000000;4810.5000000;4385.5000000;4810.5000000;3438361
LKOH;D;23/04/20;000000;4895.0000000;4979.5000000;4730.0000000;4902.5000000;2558736
LKOH;D;24/04/20;000000;4875.0000000;4876.0000000;4720.0000000;4745.5000000;1841886
LKOH;D;27/04/20;000000;4745.0000000;4790.0000000;4620.0000000;4650.0000000;1682738
